Date,Time,Virtual Memory Committed [MB],Virtual Memory Available [MB],Virtual Memory Load [%],Physical Memory Used [MB],Physical Memory Available [MB],Physical Memory Load [%],Page File Usage [%],Page File Total [MB],Page File Used [MB],Core VIDs (avg) [V],Core 0 VID [V],Core 1 VID [V],Core 2 VID [V],Core 3 VID [V],Uncore VID [V],SA VID [V],Core Clocks (avg) [MHz],Core 0 Clock [MHz],Core 1 Clock [MHz],Core 2 Clock [MHz],Core 3 Clock [MHz],Bus Clock [MHz],Ring/LLC Clock [MHz],Core Effective Clocks (avg) [MHz],Core 0 T0 Effective Clock [MHz],Core 0 T1 Effective Clock [MHz],Core 1 T0 Effective Clock [MHz],Core 1 T1 Effective Clock [MHz],Core 2 T0 Effective Clock [MHz],Core 2 T1 Effective Clock [MHz],Core 3 T0 Effective Clock [MHz],Core 3 T1 Effective Clock [MHz],Average Effective Clock [MHz],Core Usage (avg) [%],Core 0 T0 Usage [%],Core 0 T1 Usage [%],Core 1 T0 Usage [%],Core 1 T1 Usage [%],Core 2 T0 Usage [%],Core 2 T1 Usage [%],Core 3 T0 Usage [%],Core 3 T1 Usage [%],Max CPU/Thread Usage [%],Total CPU Usage [%],On-Demand Clock Modulation [%],Core Utility (avg) [%],Core 0 T0 Utility [%],Core 0 T1 Utility [%],Core 1 T0 Utility [%],Core 1 T1 Utility [%],Core 2 T0 Utility [%],Core 2 T1 Utility [%],Core 3 T0 Utility [%],Core 3 T1 Utility [%],Total CPU Utility [%],Core Ratios (avg) [x],Core 0 Ratio [x],Core 1 Ratio [x],Core 2 Ratio [x],Core 3 Ratio [x],Uncore Ratio [x],Core Temperatures (avg) [°C],Core 0 [°C],Core 1 [°C],Core 2 [°C],Core 3 [°C],Core Distance to TjMAX (avg) [°C],Core 0 Distance to TjMAX [°C],Core 1 Distance to TjMAX [°C],Core 2 Distance to TjMAX [°C],Core 3 Distance to TjMAX [°C],CPU Package [°C],Core Max [°C],Core Thermal Throttling (avg) [Yes/No],Core 0 Thermal Throttling [Yes/No],Core 1 Thermal Throttling [Yes/No],Core 2 Thermal Throttling [Yes/No],Core 3 Thermal Throttling [Yes/No],Core Critical Temperature (avg) [Yes/No],Core 0 Critical Temperature [Yes/No],Core 1 Critical Temperature [Yes/No],Core 2 Critical Temperature [Yes/No],Core 3 Critical Temperature [Yes/No],Core Power Limit Exceeded (avg) [Yes/No],Core 0 Power Limit Exceeded [Yes/No],Core 1 Power Limit Exceeded [Yes/No],Core 2 Power Limit Exceeded [Yes/No],Core 3 Power Limit Exceeded [Yes/No],Package/Ring Thermal Throttling [Yes/No],Package/Ring Critical Temperature [Yes/No],Package/Ring Power Limit Exceeded [Yes/No],CPU Package [°C],CPU IA Cores [°C],CPU GT Cores (Graphics) [°C],VR VCC Current (SVID IOUT) [A],CPU Package Power [W],IA Cores Power [W],GT Cores Power [W],Total System Power [W],System Agent Power [W],Rest-of-Chip Power [W],PCH Power [W],PL1 Power Limit (Static) [W],PL1 Power Limit (Dynamic) [W],PL2 Power Limit (Static) [W],PL2 Power Limit (Dynamic) [W],Current cTDP Level [],Package C2 Residency [%],Package C3 Residency [%],Package C6 Residency [%],Package C7 Residency [%],Package C8 Residency [%],Package C9 Residency [%],Package C10 Residency [%],Core C0 Residency (avg) [%],Core 0 T0 C0 Residency [%],Core 0 T1 C0 Residency [%],Core 1 T0 C0 Residency [%],Core 1 T1 C0 Residency [%],Core 2 T0 C0 Residency [%],Core 2 T1 C0 Residency [%],Core 3 T0 C0 Residency [%],Core 3 T1 C0 Residency [%],Core C7 Residency (avg) [%],Core 0 C7 Residency [%],Core 1 C7 Residency [%],Core 2 C7 Residency [%],Core 3 C7 Residency [%],Memory Clock [MHz],Memory Clock Ratio [x],Tcas [T],Trcd [T],Trp [T],Tras [T],Trc [T],Trfc [T],Command Rate [T],Gear Mode [],IA Limit Reasons (avg) [Yes/No],IA: PROCHOT [Yes/No],IA: Thermal Event [Yes/No],IA: Residency State Regulation [Yes/No],IA: Running Average Thermal Limit [Yes/No],IA: VR Thermal Alert [Yes/No],IA: VR TDC [Yes/No],IA: Electrical Design Point/Other (ICCmax PL4 SVID DDR RAPL) [Yes/No],IA: Package-Level RAPL/PBM PL1 [Yes/No],IA: Package-Level RAPL/PBM PL2 PL3 [Yes/No],IA: Max Turbo Limit [Yes/No],IA: Turbo Attenuation (MCT) [Yes/No],GT Limit Reasons (avg) [Yes/No],GT: PROCHOT [Yes/No],GT: Thermal Event [Yes/No],GT: DDR RAPL [Yes/No],GT: Residency State Regulation [Yes/No],GT: Running Average Thermal Limit [Yes/No],GT: VR Thermal Alert [Yes/No],GT: VR TDC [Yes/No],GT: Max VR Voltage  ICCmax  PL4 [Yes/No],GT: Domain-Level PBM PLGT [Yes/No],GT: Package-Level RAPL/PBM PL1 [Yes/No],GT: Package-Level RAPL/PBM PL2 PL3 [Yes/No],GT: Inefficient Operation [Yes/No],GT: Fuses limit [Yes/No],Ring Limit Reasons (avg) [Yes/No],RING: PROCHOT [Yes/No],RING: Thermal Event [Yes/No],RING: DDR RAPL [Yes/No],RING: Residency State Regulation [Yes/No],RING: Running Average Thermal Limit [Yes/No],RING: VR Thermal Alert [Yes/No],RING: VR TDC [Yes/No],RING: Max VR Voltage  ICCmax  PL4 [Yes/No],RING: Package-Level RAPL/PBM PL1 [Yes/No],RING: Package-Level RAPL/PBM PL2 PL3 [Yes/No],PCH Temperature [°C],Temp0 [°C],Temp1 [°C],Temp2 [°C],Temp3 [°C],Temp4 [°C],Temp5 [°C],Temp6 [°C],Other (Docking) [RPM],Other (Docking) [RPM],AC Adapter Rating [W],Drive Temperature [°C],Drive Remaining Life [%],Drive Available Spare [%],Drive Failure [Yes/No],Drive Warning [Yes/No],Total Host Writes [GB],Total Host Reads [GB],Read Activity [%],Write Activity [%],Total Activity [%],Read Rate [MB/s],Write Rate [MB/s],Read Total [MB],Write Total [MB],GPU Core Temperature [°C],iGPU VID [V],IGPU Power [W],GPU Clock [MHz],GPU Memory Clock [MHz],GPU Total Usage [%],GPU Computing Usage [%],GPU Media Engine Usage [%],GPU D3D Utilizations (avg) [%],GPU D3D Usage [%],GPU Video Decode 0 Usage [%],GPU Video Decode 1 Usage [%],GPU Video Processing 0 Usage [%],GPU Copy Engine Usage [%],GPU Memory Usage [%],GPU Memory Allocated [MB],GPU Memory Available [MB],GPU D3D Memory Dynamic [MB],GPU Throttle Reasons (avg) [Yes/No],Avg. Power (PL1) [Yes/No],Burst Power (PL2) [Yes/No],Current (PL4) [Yes/No],Thermal [Yes/No],Power Supply [Yes/No],Software Limit [Yes/No],Hardware Limit [Yes/No],Battery Voltage [V],Remaining Capacity [Wh],Charge Level [%],Charge Rate [W],Wear Level [%],Estimated Remaining Time [mins],Framerate Presented (avg) [FPS],Framerate Presented (99%) [FPS],Framerate Presented (1%) [FPS],Framerate Presented (0.1%) [FPS],Framerate Presented (1% low) [FPS],Framerate Presented (0.1% low) [FPS],Framerate Displayed (avg) [FPS],Framerate Displayed (99%) [FPS],Framerate Displayed (1%) [FPS],Framerate Displayed (0.1%) [FPS],Framerate Displayed (1% low) [FPS],Framerate Displayed (0.1% low) [FPS],Frame Time Presented (avg) [ms],Frame Time Presented (99%) [ms],Frame Time Presented (1%) [ms],Frame Time Presented (0.1%) [ms],Frame Time Displayed (1% high) [ms],Frame Time Displayed (0.1% high) [ms],GPU Busy (avg) [ms],GPU Wait (avg) [ms],CPU Busy (avg) [ms],CPU Wait (avg) [ms],Animation Error (avg) [ms],Total DL [MB],Total UP [MB],Current DL rate [KB/s],Current UP rate [KB/s],Total Errors []
1.7.2026,38:28.2,18609,4616,80.1,6830,1084,86.2,19.8,15311,3029,0.674,0.667,0.672,0.68,0.677,0.656,0.711,1302.1,1277.5,1277.5,1375.8,1277.5,98.3,1080.9,317.5,424.1,356.3,357,308,267.7,224.3,287.8,315.2,317.5,19.4,26.5,22.5,21.4,18.5,16.1,13.6,17.8,19,26.5,19.4,100,14.4,19.3,16.6,16.1,13.7,12.3,10.2,13.1,14.2,14.4,13.2,13,13,14,13,11,47,48,47,46,46,53,52,53,54,54,50,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,64,53,16.504,5.709,2.315,0.271,3.878,1.455,0.813,0.473,64,61,64,64,0,20.6,0,0,0,0,0,0,20.3,27.3,23.4,22.3,19.4,17.1,14.5,18.8,19.9,57.3,47.2,57,66.4,58.8,2096.4,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,52,54,48,48,42,48,54,51,4812,5215,65,53,55,100,No,No,34667,80106,2.8,3.5,6.3,1.601,0.131,491529,181862,52,0.755,0.271,600,2096,6.4,5,0,2.6,7,0,2,4.2,0,31.8,1256,2700,1257,No,No,No,No,No,No,No,No,8.168,27.086,92.3,6.902,43.5,59.6,23.3,45.6,15.3,15.1,15.1,15.1,23.6,60,15,15,15,15,42.99,65.22,21.94,21.76,66.53,66.53,4.39,16.57,42.61,0.38,19.82,818,43,177,9.9,0
1.7.2026,38:30.2,18626,4599,80.1,6859,1055,86.6,19.8,15311,3026,0.929,1.02,0.927,0.802,0.967,0.893,0.763,3341.1,3734.2,3439.4,2555,3635.9,98.3,3439.4,1249.6,1497.5,1181.8,1231.5,1058.3,1330.3,1175.7,1393.6,1127.8,1249.6,37.8,45.4,35.8,37.7,32.3,40,35.2,41.7,34.4,45.4,37.8,100,55,65.7,52.4,54.2,46.6,58.6,51.9,61.4,49.6,55,34,38,35,26,37,35,59,59,61,56,59,41,41,39,44,41,61,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,51,51,3.809,16.394,12.408,0.469,7.378,1.646,1.131,0.485,64,61,64,64,0,3.3,0,0,0,0,0,0,37.9,45.4,35.7,37.8,32.4,40,35.2,41.8,34.6,24.9,21.3,30.1,24.4,23.7,2096.4,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,53,55,48,48,42,48,54,51,4818,5194,65,52,55,100,No,No,34668,80106,47,26.7,73.7,78.565,59.496,491679,181976,51,0.745,0.469,700,2096,7.3,5.6,0,2.8,7.9,0,1.9,4.2,0,31.9,1261,2696,1261,No,No,No,No,No,No,No,No,8.167,27.086,92.3,6.877,43.5,59.6,37,83.9,14.9,14.9,14.9,14.9,37,62.1,15,15,15,15,27.02,67.08,11.92,10.14,67.19,67.19,0.52,0,27.02,0,5.76,819,43,405.6,12.1,0
1.7.2026,38:32.2,18664,4561,80.3,7057,857,89.1,19.8,15311,3026,1.001,1.02,0.987,1.007,0.987,0.893,0.763,3734.2,3734.2,3734.2,3734.2,3734.2,98.3,3439.4,921.4,1013.4,872.8,954.1,884.4,943.5,904.6,940.4,857.9,921.4,41.1,44.9,40.6,43.5,39.2,42,40,41.4,37,44.9,41.1,100,40.8,45,38.8,42.4,39,41.7,39.9,41.7,37.8,40.8,38,38,38,38,38,35,64,64,63,63,65,36,36,37,37,35,64,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,75,75,53,15.489,10.645,6.815,0.506,5.971,1.614,1.123,0.49,64,60,64,64,0,4.4,0,0,0,0,0,0,41,44.7,40.4,43.5,39.1,41.9,39.9,41.5,36.9,32.3,29.8,32.2,32.5,34.8,2096.4,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,55,48,48,42,48,54,51,4807,5187,65,53,55,100,No,No,34668,80107,79.3,0.1,79.5,142.332,0.332,491951,181977,52,0.777,0.506,900,2096,9.7,8.1,0,3.3,10.4,0,2,4.1,0,33,1304,2653,1304,No,No,No,No,No,No,No,No,8.167,27.094,92.3,6.885,43.5,59.6,47.4,81.3,15,14.9,14.9,14.9,46.3,61.4,15,15,15,15,21.1,66.87,12.3,10.94,67.06,67.06,0.87,0.4,21.1,0,5.44,820,43,461.2,14.4,0
1.7.2026,38:34.2,18697,4528,80.5,7273,641,91.8,19.8,15311,3026,0.831,1.02,0.977,0.66,0.665,0.891,0.761,2505.8,3734.2,3734.2,1277.5,1277.5,98.3,3439.4,3039.6,3216.3,3051.8,3175.6,2881.3,2941,3141,3015.1,2894.6,3039.6,86.3,88,83.7,86.8,85.2,83.7,90,87.9,85.1,90,86.3,100,134.3,138.2,131.3,133.6,131.3,132.6,142,135.3,130,134.3,25.5,38,38,13,13,35,62,64,69,56,59,38,36,31,44,41,73,69,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,54,4.063,27.401,23.234,0.283,11.04,1.938,1.481,0.489,64,60,64,64,0,0,0,0,0,0,0,0,82.9,86.9,82.5,86.9,79.2,78.9,84.2,83.9,80.8,0.8,0.3,0.1,1.5,1.4,2096.4,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,57,48,48,42,48,54,51,4812,5180,65,53,55,100,No,No,34668,80107,100,75,100,271.281,0.563,492527,181978,54,0.722,0.283,600,2096,5.2,4.1,0,1.9,5.4,0,2.2,1.9,0,33,1307,2650,1307,No,No,No,No,No,No,No,No,8.167,27.094,92.3,6.836,43.5,59.6,46.1,62.6,19.9,19.9,19.9,19.9,45,62.3,20,20,20,20,21.69,50.18,15.97,15.96,50.19,50.19,0.39,0,21.69,0,5.47,820,43,178.2,22.6,0
1.7.2026,38:36.2,18703,4522,80.5,7190,724,90.8,19,15311,2907,0.978,1.01,0.987,1.007,0.907,0.891,0.763,3635.9,3734.2,3734.2,3734.2,3341.1,98.3,3439.4,901.1,1064,817.2,1582.7,723.5,828.3,669.8,867.3,656.1,901.1,41.1,47.1,38.8,64.1,30.9,38.9,32,42.9,33.9,64.1,41.1,100,41.4,47,36.6,76.3,31.2,38.3,31.2,40.3,30.6,41.4,37,38,38,38,34,35,58,58,59,55,59,42,42,41,45,41,59,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,54,4.824,11.213,7.627,0.226,6.206,1.649,1.124,0.492,64,60,64,64,0,1.5,0,0,0,0,0,0,41.1,47.2,38.9,60.3,32.9,39.7,32.6,42.8,33.9,25.5,23.9,18.6,30.7,28.9,2096.4,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,57,48,48,42,48,54,51,4812,5201,65,53,55,100,No,No,34668,80107,19.9,0.3,20.2,40.91,1.187,492597,181980,53,0.722,0.226,600,2096,5.4,4.5,0,1.6,5.7,0,2.4,0,0,33.5,1324,2632,1325,No,No,No,No,No,No,No,No,8.168,27.102,92.3,6.869,43.5,59.6,31.7,214.6,18,17.9,17.9,17.9,31.7,60.4,19.9,19.8,19.8,19.8,31.53,55.97,4.68,4.47,56.33,56.33,2.3,5.02,31.04,0.48,15.47,822,43,1061.9,12.1,0
1.7.2026,38:38.2,18688,4537,80.4,7205,709,91,18.3,15311,2808,0.747,0.712,0.667,0.802,0.805,0.658,0.708,2039.1,1768.8,1277.5,2555,2555,98.3,1179.2,658.4,768.3,679.4,659.1,591.2,711.1,578.4,721.6,557.7,658.4,32.7,37.6,34.4,32.9,31,33.5,29,35.6,27.7,37.6,32.7,100,29.3,34.2,30.8,29.3,26.3,31.5,25.7,32.1,24.7,29.3,20.8,18,13,26,26,12,51,53,51,50,49,49,47,49,50,51,53,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,52,52,1.016,8.306,4.789,0.288,5.309,1.54,0.964,0.489,64,60,64,64,0,6.7,0,0,0,0,0,0,32.7,37.6,34.3,32.8,31,33.5,28.9,35.6,27.7,35,29.4,37.2,36.8,36.6,2096.4,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,57,48,48,42,48,54,51,4812,5208,65,53,55,100,No,No,34668,80107,21.4,0.2,21.6,47.398,0.397,492688,181981,52,0.725,0.288,600,2096,7.3,6.6,0,2,7.6,0,2.5,0,0,33.3,1316,2641,1317,No,No,No,No,No,No,No,No,8.171,27.102,92.3,6.88,43.5,59.6,38.1,115.4,19.1,18.6,18.5,18.5,38.3,62.2,20,20,20,20,26.24,52.22,8.67,7.23,53.84,53.84,3.07,2.43,25.85,0.39,13.38,823,43,257.2,17.3,0
1.7.2026,38:40.2,18739,4486,80.6,7206,708,91,18.3,15311,2809,0.684,0.675,0.685,0.677,0.7,0.656,0.763,1449.5,1375.8,1474,1375.8,1572.3,98.3,1179.2,570.9,764.8,622.3,644.9,479.1,615.3,437.1,569.5,434.2,570.9,31,39.6,32.6,36,26.2,33.8,24.3,30.2,25,39.6,31,100,25.4,33.8,27.9,28.6,21.3,27.3,19.4,25.4,19.3,25.4,14.8,14,15,14,16,12,50,53,51,50,48,50,47,49,50,52,53,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,53,5.586,8.122,4.177,0.511,5.129,1.575,1.045,0.487,64,59,64,64,0,9.8,0,0,0,0,0,0,31.4,39.9,32.9,36.4,26.7,34.3,24.7,30.7,25.4,42,35,42.1,45.4,45.6,2096.4,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,56,57,48,48,42,48,54,51,4812,5194,65,53,55,100,No,No,34668,80107,5.9,1.3,7.2,2.679,0.817,492693,181982,53,0.725,0.511,600,2096,11.4,10.5,0,2.8,11.9,0,2.3,0,0,34.1,1349,2608,1349,No,No,No,No,No,No,No,No,8.171,27.109,92.3,6.872,43.5,59.6,44.8,128.9,19.1,17.7,17.6,17.6,45,62.5,20,20,20,20,22.33,52.48,7.64,7.62,56.9,56.9,4.06,6.24,21.84,0.49,9.21,823,43,49.4,10.7,0
1.7.2026,38:42.2,18693,4532,80.4,7013,901,88.6,19,15311,2915,0.937,0.955,0.987,1.007,0.797,0.893,0.761,3365.7,3439.4,3734.2,3734.2,2555,98.3,3439.4,1026.3,1170.1,1049.6,1000,1013.5,1103.4,910.1,1029.3,934.1,1026.3,47.6,52.8,47.3,46.8,47,50.5,42.4,49.5,44.3,52.8,47.6,100,45.2,51.6,46.6,44,44.6,48.6,40.1,45.3,40.7,45.2,34.2,35,38,38,26,35,55,58,55,55,53,45,42,45,45,47,58,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,54,53,3.555,11.616,7.705,0.532,6.164,1.698,1.26,0.484,64,59,64,64,0,1.7,0,0,0,0,0,0,47.7,52.8,47.2,47.1,47.2,50.6,42.5,49.9,44.6,19.8,16.5,21,21.2,20.4,2096.4,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,57,48,48,42,48,54,51,4818,5208,65,54,55,100,No,No,34668,80107,27,76.7,100,39.637,59.29,492769,182095,54,0.722,0.532,600,2096,11.2,10,0,3.2,11.6,0,2.7,1.6,0,33.6,1330,2627,1330,No,No,No,No,No,No,No,No,8.168,27.109,92.3,6.853,43.5,59.6,41.5,213,19.3,18.9,18.9,18.9,40,62.4,20,20,20,20,24.07,51.6,4.66,3.64,52.84,52.84,3.55,4.73,23.56,0.51,13.98,823,43,0.2,0.7,0
1.7.2026,38:44.2,18699,4526,80.5,6920,994,87.4,19.7,15311,3019,0.894,0.667,0.91,1.007,0.99,0.891,0.703,3046.3,1375.8,3341.1,3734.2,3734.2,98.3,3439.4,839.7,1015,882.5,927.3,695.7,821.6,734,910.3,730.7,839.7,35.5,43.7,36.7,40.1,28.9,35.2,30.1,39.3,30.2,43.7,35.5,100,37.8,45.5,40,41.5,31.7,37.1,33,40.9,33,37.9,31,14,34,38,38,35,60,62,61,56,59,40,38,39,44,41,62,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,52,53,2.031,10.474,6.881,0.306,6.013,1.591,1.023,0.491,64,59,64,64,0,4.4,0,0,0,0,0,0,35.9,43.9,36.9,40.6,29.2,35.7,30.5,39.5,30.7,28.1,21.1,28.8,30.7,31.8,1048.2,10.67,20,20,20,45,129,299,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,57,49,48,42,49,55,52,4812,5208,65,54,55,100,No,No,34668,80107,19.6,25.3,44.9,8.372,54.599,492785,182199,53,0.725,0.306,600,1048,6.2,4.9,0,2.3,6.8,0,2.1,2.7,0,33.8,1335,2621,1336,No,No,No,No,No,No,No,No,8.169,27.117,92.4,6.846,43.5,59.6,34.8,63.9,4.9,4.1,4,4,33.7,62.5,4.9,4.1,4,4,28.75,202.38,15.66,15.56,250.6,250.6,0.36,0,28.75,0,15.06,824,43,881.3,12.3,0
1.7.2026,38:46.2,18707,4518,80.5,6949,966,87.7,19.7,15311,3019,0.986,1.02,0.947,0.985,0.99,0.893,0.763,3660.5,3734.2,3537.6,3635.9,3734.2,98.3,3439.4,587.1,713.7,638.6,578.6,516.1,575.7,479.2,627.6,567.2,587.1,26.6,32.4,29.3,26,23.2,26.1,21.6,28.6,25.6,32.4,26.6,100,26.6,32.1,29.1,26.3,23.6,25.9,21.7,28.3,25.5,26.6,37.2,38,36,37,38,35,60,61,61,58,60,40,39,39,42,40,62,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,53,3.047,8.592,5.195,0.247,5.249,1.47,0.845,0.484,64,59,64,64,0,13,0,0,0,0,0,0,26.7,32.6,29.3,26.1,23.4,26.3,21.8,28.7,25.6,42.8,33.5,46.3,46.3,45.3,2096.4,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,49,48,42,49,55,52,4818,5221,65,54,55,100,No,No,34668,80107,13.4,0.5,13.9,12.049,0.565,492808,182200,52,0.725,0.247,600,2096,5.8,4.9,0,1.7,6.1,0,2.3,0,0,33.4,1322,2634,1323,No,No,No,No,No,No,No,No,8.172,27.117,92.4,6.848,43.5,59.6,27.6,75.2,19.6,19.6,19.6,19.6,23.1,30.1,20,20,20,20,36.2,51.05,13.29,12.65,51.09,51.09,0.35,0,36.2,0,20.6,824,43,0,0,0
